dt,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle
2020-03-24 14:00:00,2020,3,24,14,0,21.1,69.0,687.0,294.0,3.0,18.8,118.0,154.0,7.0,168.0,86.96,70.88,0.14,990.0,1.6,247.0,5.1,100.64557040107104,20.0,180.0
2020-03-24 15:00:00,2020,3,24,15,0,22.6,77.0,859.0,523.0,0.0,17.1,77.0,859.0,0.0,523.0,71.23,58.75,0.14,991.0,1.3,262.0,4.8,110.38293857408269,20.0,180.0
2020-03-24 16:00:00,2020,3,24,16,0,24.1,82.0,942.0,719.0,0.0,15.3,82.0,942.0,0.0,719.0,57.8,47.46,0.14,991.0,1.1,273.0,4.7,122.77906298113032,20.0,180.0
2020-03-24 17:00:00,2020,3,24,17,0,25.4,86.0,981.0,859.0,0.0,14.3,86.0,981.0,0.0,859.0,50.15,37.96,0.14,991.0,1.1,281.0,4.7,139.99653471757497,20.0,180.0
2020-03-24 18:00:00,2020,3,24,18,0,26.3,87.0,998.0,934.0,0.0,13.5,87.0,998.0,0.0,934.0,45.26,31.97,0.14,990.0,1.1,286.0,4.7,164.1899851074893,20.0,180.0
2020-03-24 19:00:00,2020,3,24,19,0,26.7,86.0,999.0,937.0,0.0,13.1,86.0,999.0,0.0,937.0,42.99,31.62,0.14,990.0,1.1,287.0,4.6,192.86458284026853,20.0,180.0
2020-03-24 20:00:00,2020,3,24,20,0,26.7,83.0,984.0,868.0,0.0,12.8,83.0,984.0,0.0,868.0,42.14,37.06,0.14,990.0,1.2,289.0,4.5,217.8291121519276,20.0,180.0
2020-03-24 21:00:00,2020,3,24,21,0,26.3,78.0,950.0,735.0,0.0,12.7,78.0,950.0,0.0,735.0,43.06,46.28,0.14,990.0,1.3,293.0,4.2,235.746356106264,20.0,180.0
2020-03-24 22:00:00,2020,3,24,22,0,25.2,70.0,891.0,550.0,0.0,14.0,70.0,891.0,0.0,550.0,49.99,57.41,0.14,990.0,1.3,297.0,3.3,248.56426856720205,20.0,180.0
2020-03-24 23:00:00,2020,3,24,23,0,23.1,57.0,780.0,331.0,0.0,16.8,57.0,780.0,0.0,331.0,67.6,69.47,0.14,991.0,1.3,303.0,2.0,258.529609709067,20.0,180.0
2020-03-25 00:00:00,2020,3,25,0,0,19.5,37.0,514.0,109.0,0.0,15.4,37.0,514.0,0.0,109.0,77.27,81.9,0.14,991.0,1.3,309.0,1.5,267.107422615587,20.0,180.0
2020-03-25 13:00:00,2020,3,25,13,0,16.0,35.0,445.0,89.0,7.0,15.4,43.0,145.0,100.0,61.0,96.12,83.06,0.14,993.0,1.4,146.0,3.1,91.8841364602805,20.0,180.0
2020-03-25 14:00:00,2020,3,25,14,0,18.4,61.0,741.0,307.0,0.0,16.4,66.0,705.0,0.0,300.0,88.27,70.6,0.14,994.0,1.5,162.0,3.1,100.34611304636188,20.0,180.0
2020-03-25 15:00:00,2020,3,25,15,0,21.6,75.0,864.0,527.0,0.0,16.7,92.0,802.0,0.0,512.0,73.87,58.45,0.14,993.0,1.5,178.0,3.8,110.07369936082046,20.0,180.0
2020-03-25 16:00:00,2020,3,25,16,0,24.0,84.0,928.0,715.0,0.0,15.8,84.0,928.0,0.0,715.0,60.19,47.13,0.14,993.0,1.5,189.0,3.9,122.47248298728924,20.0,180.0
2020-03-25 17:00:00,2020,3,25,17,0,25.7,91.0,963.0,854.0,0.0,14.8,91.0,963.0,0.0,854.0,50.84,37.58,0.14,993.0,1.4,196.0,4.0,139.7518768828923,20.0,180.0
2020-03-25 18:00:00,2020,3,25,18,0,27.1,95.0,973.0,924.0,0.0,13.9,95.0,973.0,0.0,924.0,44.41,31.57,0.14,992.0,1.5,201.0,4.2,164.15768882830184,20.0,180.0
2020-03-25 19:00:00,2020,3,25,19,0,27.9,95.0,974.0,928.0,0.0,13.7,95.0,974.0,0.0,928.0,41.61,31.24,0.14,991.0,1.5,204.0,4.3,193.148633003144,20.0,180.0
2020-03-25 20:00:00,2020,3,25,20,0,28.3,92.0,957.0,859.0,0.0,13.9,92.0,957.0,0.0,859.0,41.26,36.77,0.14,990.0,1.6,205.0,4.3,218.2750357490784,20.0,180.0
2020-03-25 21:00:00,2020,3,25,21,0,28.1,88.0,918.0,725.0,0.0,15.0,99.0,890.0,0.0,717.0,44.84,46.05,0.14,989.0,1.7,202.0,4.0,236.2005159596158,20.0,180.0
2020-03-25 22:00:00,2020,3,25,22,0,27.1,80.0,848.0,539.0,7.0,17.5,142.0,621.0,0.0,478.0,55.66,57.23,0.14,989.0,1.9,193.0,3.2,248.985396333784,20.0,180.0
2020-03-25 23:00:00,2020,3,25,23,0,24.9,66.0,724.0,322.0,0.0,19.1,66.0,724.0,0.0,322.0,70.11,69.31,0.14,989.0,2.0,180.0,2.5,258.9209639735334,20.0,180.0
2020-03-26 00:00:00,2020,3,26,0,0,22.0,41.0,446.0,105.0,0.0,17.6,41.0,446.0,0.0,105.0,75.97,81.75,0.14,989.0,2.2,177.0,2.8,267.4818052780406,20.0,180.0
2020-03-26 13:00:00,2020,3,26,13,0,19.0,43.0,327.0,84.0,0.0,18.2,43.0,327.0,0.0,84.0,95.22,82.79,0.14,990.0,2.4,194.0,4.3,91.59283653254424,20.0,180.0
2020-03-26 14:00:00,2020,3,26,14,0,21.3,79.0,636.0,293.0,0.0,19.2,79.0,636.0,0.0,293.0,87.66,70.32,0.14,991.0,2.4,206.0,5.1,100.04630100727915,20.0,180.0
2020-03-26 15:00:00,2020,3,26,15,0,23.5,97.0,777.0,507.0,0.0,19.8,97.0,777.0,0.0,507.0,79.93,58.15,0.14,991.0,2.4,211.0,5.1,109.76319625494682,20.0,180.0
2020-03-26 16:00:00,2020,3,26,16,0,25.3,109.0,850.0,691.0,0.0,20.2,109.0,850.0,0.0,691.0,73.36,46.8,0.14,991.0,2.4,210.0,4.7,122.1633804568192,20.0,180.0
2020-03-26 17:00:00,2020,3,26,17,0,26.7,118.0,888.0,825.0,3.0,20.4,241.0,620.0,7.0,735.0,68.35,37.21,0.14,990.0,2.4,204.0,4.4,139.50380024546018,20.0,180.0
2020-03-26 18:00:00,2020,3,26,18,0,27.7,111.0,924.0,902.0,0.0,20.4,217.0,725.0,0.0,837.0,64.67,31.17,0.14,989.0,2.3,195.0,4.4,164.12503434933842,20.0,180.0
2020-03-26 19:00:00,2020,3,26,19,0,28.2,114.0,919.0,903.0,0.0,20.3,114.0,919.0,0.0,903.0,62.34,30.87,0.14,988.0,2.3,186.0,4.7,193.43855239205536,20.0,180.0
2020-03-26 20:00:00,2020,3,26,20,0,28.2,118.0,889.0,833.0,0.0,20.2,132.0,860.0,0.0,824.0,61.7,36.47,0.14,987.0,2.4,182.0,5.1,218.72649709401327,20.0,180.0
2020-03-26 21:00:00,2020,3,26,21,0,27.7,112.0,842.0,699.0,6.0,20.2,246.0,20.0,0.0,260.0,63.59,45.82,0.14,986.0,2.7,182.0,5.4,236.65741747347425,20.0,180.0
2020-03-26 22:00:00,2020,3,26,22,0,26.8,112.0,731.0,510.0,6.0,20.6,177.0,10.0,0.0,182.0,68.76,57.05,0.14,986.0,3.3,182.0,5.2,249.4075319804273,20.0,180.0
2020-03-26 23:00:00,2020,3,26,23,0,25.4,96.0,566.0,297.0,6.0,21.1,77.0,46.0,0.0,93.0,77.15,69.15,0.14,986.0,3.6,181.0,4.4,259.31243925909456,20.0,180.0
2020-03-27 00:00:00,2020,3,27,0,0,23.7,53.0,281.0,94.0,4.0,21.0,47.0,70.0,82.0,57.0,84.65,81.61,0.14,986.0,3.6,180.0,4.0,267.8557884333925,20.0,180.0
2020-03-27 13:00:00,2020,3,27,13,0,19.8,48.0,268.0,83.0,6.0,19.1,26.0,0.0,100.0,26.0,95.53,82.52,0.14,987.0,3.1,176.0,3.9,91.30189062943356,20.0,180.0
2020-03-27 14:00:00,2020,3,27,14,0,21.6,92.0,569.0,286.0,7.0,19.5,55.0,6.0,0.0,57.0,87.83,70.04,0.14,987.0,3.0,189.0,5.1,99.74616560256705,20.0,180.0
2020-03-27 15:00:00,2020,3,27,15,0,23.2,123.0,696.0,493.0,6.0,19.7,116.0,1.0,0.0,117.0,80.64,57.85,0.14,988.0,3.1,199.0,5.7,109.4514490155342,20.0,180.0
2020-03-27 16:00:00,2020,3,27,16,0,24.6,154.0,748.0,669.0,7.0,19.8,322.0,146.0,0.0,423.0,74.83,46.47,0.14,987.0,3.1,202.0,5.9,121.85173553652658,20.0,180.0
2020-03-27 17:00:00,2020,3,27,17,0,25.4,175.0,774.0,794.0,7.0,20.0,390.0,219.0,0.0,565.0,72.02,36.85,0.14,987.0,3.3,202.0,5.9,139.25219747754767,20.0,180.0
2020-03-27 18:00:00,2020,3,27,18,0,26.0,179.0,796.0,863.0,7.0,20.2,425.0,248.0,0.0,638.0,70.28,30.77,0.14,986.0,3.4,204.0,5.9,164.09190498005455,20.0,180.0
2020-03-27 19:00:00,2020,3,27,19,0,26.7,172.0,805.0,866.0,6.0,20.5,415.0,145.0,0.0,540.0,68.87,30.51,0.14,985.0,3.6,204.0,5.8,193.73433491249892,20.0,180.0
2020-03-27 20:00:00,2020,3,27,20,0,26.9,174.0,769.0,795.0,7.0,20.9,328.0,62.0,0.0,378.0,69.58,36.18,0.14,984.0,3.9,203.0,5.4,219.18337332709407,20.0,180.0
2020-03-27 21:00:00,2020,3,27,21,0,26.9,176.0,695.0,662.0,7.0,21.3,301.0,105.0,0.0,374.0,71.49,45.59,0.14,984.0,4.1,202.0,4.6,237.1168861320778,20.0,180.0
2020-03-27 22:00:00,2020,3,27,22,0,26.8,151.0,620.0,490.0,7.0,21.9,218.0,124.0,0.0,286.0,74.52,56.86,0.14,984.0,4.1,197.0,3.7,249.83051564247813,20.0,180.0
2020-03-27 23:00:00,2020,3,27,23,0,26.0,111.0,502.0,291.0,7.0,22.4,85.0,32.0,0.0,96.0,80.47,69.0,0.14,984.0,3.9,188.0,2.8,259.70389583029566,20.0,180.0
2020-03-28 00:00:00,2020,3,28,0,0,24.2,57.0,233.0,92.0,7.0,21.9,53.0,78.0,100.0,65.0,86.89,81.46,0.14,984.0,3.7,185.0,2.4,268.2292447191508,20.0,180.0
2020-03-28 13:00:00,2020,3,28,13,0,19.4,55.0,196.0,81.0,6.0,17.9,15.0,0.0,100.0,15.0,91.13,82.25,0.14,990.0,3.4,277.0,3.8,91.01133183760987,20.0,180.0
2020-03-28 14:00:00,2020,3,28,14,0,18.9,106.0,514.0,284.0,6.0,15.8,9.0,0.0,0.0,9.0,82.44,69.76,0.14,990.0,3.2,275.0,2.7,99.44573994708604,20.0,180.0
2020-03-28 15:00:00,2020,3,28,15,0,19.3,125.0,701.0,501.0,6.0,13.2,82.0,24.0,0.0,95.0,67.6,57.55,0.14,991.0,2.8,269.0,2.8,109.13848016095096,20.0,180.0
2020-03-28 16:00:00,2020,3,28,16,0,20.2,125.0,829.0,699.0,4.0,10.0,182.0,82.0,0.0,239.0,51.98,46.15,0.14,991.0,2.1,281.0,4.2,121.5375316651362,20.0,180.0
2020-03-28 17:00:00,2020,3,28,17,0,20.6,118.0,910.0,850.0,4.0,7.4,205.0,18.0,0.0,219.0,42.56,36.48,0.14,991.0,1.6,285.0,4.7,138.9969617648414,20.0,180.0
2020-03-28 18:00:00,2020,3,28,18,0,21.3,113.0,951.0,934.0,0.0,6.1,183.0,818.0,0.0,889.0,37.19,30.37,0.14,991.0,1.3,280.0,5.0,164.05817991472122,20.0,180.0
2020-03-28 19:00:00,2020,3,28,19,0,22.2,105.0,975.0,948.0,7.0,5.5,300.0,596.0,0.0,815.0,33.89,30.14,0.14,991.0,1.1,277.0,5.4,194.03597072136975,20.0,180.0
2020-03-28 20:00:00,2020,3,28,20,0,22.7,98.0,969.0,883.0,7.0,5.3,355.0,377.0,0.0,660.0,32.34,35.89,0.14,990.0,1.0,277.0,5.4,219.64553406131648,20.0,180.0
2020-03-28 21:00:00,2020,3,28,21,0,22.6,90.0,944.0,753.0,0.0,5.0,156.0,762.0,0.0,691.0,31.89,45.37,0.14,990.0,0.9,279.0,5.1,237.5787431753602,20.0,180.0
2020-03-28 22:00:00,2020,3,28,22,0,21.9,81.0,886.0,568.0,7.0,6.0,155.0,573.0,0.0,470.0,35.74,56.68,0.14,990.0,0.8,279.0,4.1,250.2541857414284,20.0,180.0
2020-03-28 23:00:00,2020,3,28,23,0,19.9,67.0,769.0,345.0,7.0,10.7,96.0,529.0,0.0,287.0,55.42,68.84,0.14,991.0,0.8,277.0,2.1,260.095193258042,20.0,180.0
2020-03-29 00:00:00,2020,3,29,0,0,16.3,42.0,501.0,118.0,0.0,10.3,42.0,501.0,0.0,118.0,67.47,81.31,0.14,992.0,0.7,272.0,1.5,268.6020464966996,20.0,180.0
2020-03-29 13:00:00,2020,3,29,13,0,11.2,44.0,446.0,106.0,7.0,7.9,50.0,62.0,100.0,59.0,79.98,81.97,0.14,1001.0,0.8,48.0,1.6,90.72119416962278,20.0,180.0
2020-03-29 14:00:00,2020,3,29,14,0,13.9,72.0,743.0,332.0,6.0,7.9,107.0,3.0,0.0,108.0,67.23,69.48,0.14,1002.0,0.8,57.0,1.7,99.1450588833648,20.0,180.0
2020-03-29 15:00:00,2020,3,29,15,0,16.8,88.0,859.0,553.0,7.0,7.2,206.0,384.0,0.0,414.0,53.0,57.26,0.14,1002.0,0.9,69.0,2.2,108.82431491020378,20.0,180.0
2020-03-29 16:00:00,2020,3,29,16,0,18.3,100.0,921.0,742.0,7.0,8.1,328.0,180.0,0.0,453.0,51.22,45.82,0.14,1002.0,0.9,66.0,2.1,121.22075554279002,20.0,180.0
2020-03-29 17:00:00,2020,3,29,17,0,19.6,110.0,947.0,875.0,6.0,8.7,395.0,150.0,0.0,516.0,49.49,36.11,0.14,1002.0,1.0,64.0,1.9,138.7379866630029,20.0,180.0
2020-03-29 18:00:00,2020,3,29,18,0,20.8,114.0,958.0,944.0,6.0,9.2,425.0,240.0,0.0,633.0,47.34,29.98,0.14,1001.0,1.2,82.0,1.7,164.02373354649728,20.0,180.0
2020-03-29 19:00:00,2020,3,29,19,0,21.8,113.0,954.0,941.0,6.0,9.7,434.0,191.0,0.0,600.0,46.0,29.77,0.14,1001.0,1.3,108.0,1.6,194.34344535765072,20.0,180.0
2020-03-29 20:00:00,2020,3,29,20,0,22.2,113.0,927.0,867.0,6.0,10.1,402.0,174.0,0.0,543.0,46.18,35.6,0.14,1000.0,1.5,124.0,2.1,220.1128407936565,20.0,180.0
2020-03-29 21:00:00,2020,3,29,21,0,21.9,116.0,868.0,728.0,7.0,10.3,326.0,255.0,0.0,506.0,47.59,45.15,0.14,1000.0,1.6,127.0,2.2,238.0428054099379,20.0,180.0
2020-03-29 22:00:00,2020,3,29,22,0,21.0,106.0,788.0,541.0,6.0,11.2,233.0,103.0,0.0,290.0,53.46,56.51,0.14,999.0,1.7,125.0,1.8,250.6783788906376,20.0,180.0
2020-03-29 23:00:00,2020,3,29,23,0,19.4,89.0,645.0,323.0,7.0,13.8,137.0,60.0,0.0,159.0,69.87,68.69,0.14,999.0,1.8,121.0,1.3,260.486190344035,20.0,180.0
2020-03-30 00:00:00,2020,3,30,0,0,17.2,53.0,361.0,108.0,6.0,13.3,47.0,3.0,100.0,47.0,77.92,81.16,0.14,1000.0,1.9,124.0,1.2,268.9740657783216,20.0,180.0
2020-03-30 13:00:00,2020,3,30,13,0,14.6,58.0,223.0,90.0,7.0,12.3,17.0,0.0,100.0,17.0,86.34,81.7,0.14,999.0,3.1,97.0,3.9,90.43151220596462,20.0,180.0
2020-03-30 14:00:00,2020,3,30,14,0,15.1,109.0,515.0,292.0,6.0,12.7,34.0,0.0,0.0,34.0,85.6,69.2,0.14,999.0,3.3,93.0,4.2,98.8441585995564,20.0,180.0
2020-03-30 15:00:00,2020,3,30,15,0,15.7,136.0,666.0,499.0,7.0,12.8,31.0,0.0,0.0,31.0,82.95,56.96,0.14,998.0,3.5,98.0,5.1,108.50898076844176,20.0,180.0
2020-03-30 16:00:00,2020,3,30,16,0,15.8,160.0,732.0,673.0,7.0,12.5,223.0,12.0,0.0,231.0,80.9,45.5,0.14,997.0,3.7,106.0,5.9,120.90139668098158,20.0,180.0
2020-03-30 17:00:00,2020,3,30,17,0,15.5,182.0,755.0,795.0,7.0,12.1,164.0,4.0,0.0,167.0,80.16,35.75,0.14,996.0,4.0,113.0,6.3,138.4751654573122,20.0,180.0
2020-03-30 18:00:00,2020,3,30,18,0,15.4,195.0,762.0,858.0,6.0,12.4,61.0,0.0,0.0,61.0,82.57,29.58,0.14,995.0,4.3,119.0,6.0,163.98843420467392,20.0,180.0
2020-03-30 19:00:00,2020,3,30,19,0,15.3,190.0,769.0,860.0,7.0,13.3,49.0,0.0,86.0,49.0,87.91,29.41,0.14,994.0,4.5,128.0,4.8,194.65673847219125,20.0,180.0
2020-03-30 20:00:00,2020,3,30,20,0,15.4,179.0,757.0,797.0,7.0,14.1,123.0,1.0,0.0,124.0,91.84,35.32,0.14,993.0,4.4,135.0,3.6,220.5851462099965,20.0,180.0
2020-03-30 21:00:00,2020,3,30,21,0,15.9,176.0,698.0,670.0,4.0,14.6,105.0,0.0,0.0,105.0,92.07,44.94,0.14,992.0,4.3,130.0,2.5,238.50888503494363,20.0,180.0
2020-03-30 22:00:00,2020,3,30,22,0,16.1,154.0,621.0,498.0,7.0,14.9,139.0,10.0,0.0,145.0,92.31,56.33,0.14,992.0,4.0,109.0,2.0,251.1029298538441,20.0,180.0
2020-03-30 23:00:00,2020,3,30,23,0,15.8,114.0,508.0,300.0,4.0,14.7,28.0,0.0,0.0,28.0,93.37,68.53,0.14,991.0,3.5,90.0,1.8,260.8767451060959,20.0,180.0
